Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.053,A1698,yes,5,22,278831,5359757,162,2018-08-02,18:42:00,184200,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.053,A1698,yes,1,22,279213,5359445,310,2018-08-03,09:15:00,91500,AM,,mild ,clear,warm,4out8,,,early morning ,KG/BS,BL
149.053,A1698,yes,2,22,279058,5359475,333,2018-08-03,09:25:00,92500,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.053,A1698,yes,3,22,278927,5359543,1,2018-08-03,09:38:00,93800,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.093,A3709,Yes,1,22,279218,5359443,NA,2018-06-18,15:30:30,153030,PM,1,Strong,Clear,Mild,8out8,Can’t hear,LateAfternoon,Afternoon,BS,BL
149.093,A3709,Yes,4,22,278754,5359797,356,2018-06-18,17:21:50,172150,PM,2,Calm,Light,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.093,A3709,Yes,6,22,278634,5359893,70,2018-06-18,17:33:24,173324,PM,3,Calm,Light,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.093,A3709,Yes,7,22,278832,5359750,326,2018-06-18,17:51:52,175152,PM,4,Calm,Clear,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.093,A3709,Yes,2,22,278947,5359716,319,2018-06-21,07:53:07,75307,AM,2,Calm,Clear,Cool,8out8,,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,4,22,278745,5359795,346,2018-06-21,09:04:23,90423,AM,3,Calm,Clear,Mild,8out8,,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,6,22,278649,5359876,21,2018-06-21,09:38:10,93810,AM,4,Calm,Clear,Mild,8out8,Triang ,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,2,22,278948,5359717,318,2018-06-23,08:06:14,80614,AM,2,,,,,,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,4,22,278720,5359551,357,2018-06-23,08:58:09,85809,AM,3,,,,,,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,6,22,278647,5359890,25,2018-06-23,09:16:42,91642,AM,4,Calm,Clear,Warm,1out8,,EarlyMorning,Morning,MR,BL
149.093,A3709,Yes,1,22,279215,5359447,320,2018-06-30,11:00:00,110000,AM,1,Calm,Clear,Mild,8out8,,Late Morning,Morning,JBF,BL
149.093,A3709,Yes,2,22,279255,5359985,276,2018-06-30,11:00:00,110000,AM,2,Calm,Clear,Mild,8out8,,Late Morning,Morning,BS,BL
149.093,A3709,Yes,3,22,278766,5359780,6,2018-06-30,11:00:00,110000,AM,3,Calm,Clear,Mild,8out8,,Late Morning,Morning,KG,BL
149.093,A3709,Yes,1,22,278948,5359712,340,2018-07-01,12:10:00,121000,PM,,Calm,Drizzle,Cool,8out8,,Early Afternoon,Afternoon,KG,BL
149.093,A3709,Yes,2,22,279232,5359682,308,2018-07-01,13:30:00,133000,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.093,A3709,Yes,4,22,279112,5359908,298,2018-07-01,14:00:00,140000,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.093,A3709,yes,1,22,279215,5359447,288,2018-07-02,12:07:00,120700,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.093,A3709,yes,1,22,278592,5359714,48,2018-07-02,12:11:00,121100,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.093,A3709,yes,2,22,278929,5359544,332,2018-07-02,12:35:00,123500,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.093,A3709,yes,3,22,278943,5359627,316,2018-07-02,12:43:00,124300,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.093,A3709,yes,4,22,278955,5359708,308,2018-07-02,12:49:00,124900,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-03,14:10:00,141000,PM,,Calm,Clear,Warm,1out8,Not heard,Early Afternoon,Afternoon,KG,BL
149.093,A3709,yes,11,22,278952,5359714,326,2018-07-04,08:44:00,84400,AM,,Calm,Clear,Warm,4out8,,Early Morning,Morning,BS,BL
149.093,A3709,yes,12,22,278827,5359751,338,2018-07-04,09:21:00,92100,AM,,Calm,Clear,Warm,3out8,,Early Morning,Morning,BS,BL
149.093,A3709,yes,13,22,278855,5360024,280,2018-07-04,09:43:00,94300,AM,,Calm,Clear,Warm,3out8,,Early Morning,Morning,BS,BL
149.093,A3709,Yes,1,22,279215,5359447,NA,2018-07-04,,,,,Calm,Clear,Warm,1out8,Not heard,Late Evening,Evening,KG,BL
149.093,A3709,yes ,1,22,279215,5359447,330,2018-07-05,11:17:00,111700,AM,,Calm,Clear,Warm,1out8,,Late Evening,Evening,KG,BL
149.093,A3709,yes,11,22,278952,5359714,342,2018-07-05,11:20:00,112000,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.093,A3709,yes,12,22,278751,5359790,359,2018-07-05,11:42:00,114200,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.093,A3709,yes,13,22,278547,5359948,24,2018-07-05,11:55:00,115500,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.093,A3709,yes,1,22,279215,5359447,328,2018-07-07,16:43:00,164300,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.093,A3709,yes,11,22,278952,5359714,336,2018-07-07,16:45:00,164500,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,12,22,278782,5360001,345,2018-07-07,18:00:00,180000,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-08,18:10:00,181000,PM,,Calm,Clear,Warm,3out8,Not heard,Late Evening,Evening,KG,BL
149.093,A3709,yes,1,22,278952,5359714,338,2018-07-08,18:11:00,181100,PM,,Calm,Clear,Warm,5out8,,Late Evening,Evening,BS,BL
149.093,A3709,yes,4,22,278751,5359790,357,2018-07-08,19:26:00,192600,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.093,A3709,yes,6,22,278608,5359906,24,2018-07-08,19:45:00,194500,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.093,A3709,yes,11,22,278952,5359714,323,2018-07-09,17:57:00,175700,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,12,22,278751,5359790,356,2018-07-09,18:29:00,182900,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.093,A3709,yes,14,22,278831,5359757,334,2018-07-09,19:08:00,190800,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.093,A3709,yes,15,22,278569,5359944,28,2018-07-09,19:18:00,191800,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.093,A3709,yes,1,22,278952,5359714,NA,2018-07-10,14:47:00,144700,PM,,Mild,Clear,Warm,3out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-11,15:47:00,154700,PM,,Strong,Clear,Warm,1out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.093,A3709,yes,11,22,278952,5359714,313,2018-07-11,15:48:00,154800,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.093,A3709,yes,12,22,278751,5359790,348,2018-07-11,16:34:00,163400,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,13,22,278619,5359914,14,2018-07-11,17:00:00,170000,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,14,22,278831,5359757,325,2018-07-11,17:07:00,170700,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-12,09:30:00,93000,AM,,Calm,Heavy,Mild,8out8,Not heard,Early Morning,Morning,KG,BL
149.093,A3709,yes,11,22,278952,5359714,334,2018-07-12,09:46:00,94600,AM,,Calm,Light,Warm,8out8,,Early Morning,Morning,BS,BL
149.093,A3709,yes,12,22,278831,5359757,34,2018-07-12,09:54:00,95400,AM,,Calm,Light,Warm,8out8,,Early Morning,Morning,BS,BL
149.093,A3709,yes,13,22,278751,5359790,49,2018-07-12,10:16:00,101600,AM,,Calm,Light,Warm,8out8,,Late Morning,Morning,BS,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-14,15:45:00,154500,PM,,Calm,Clear,Warm,4out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.093,A3709,yes,1,22,279215,5359447,NA,2018-07-15,09:05:00,90500,AM,,Calm,Drizzle,Mild,8out8,Not heard,Early Morning,Morning,KG,BL
149.093,A3709,yes,1,22,279213,5359445,NA,2018-07-21,15:02:00,150200,PM,,Calm,Clear,Warm,2out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.093,A3709,yes,11,22,278831,5359757,339,2018-07-21,15:28:00,152800,PM,,calm,clear,warm,2out8,,,,BS,BL
149.093,A3709,yes,12,22,278709,5359818,3,2018-07-21,15:46:00,154600,PM,,calm,clear,warm,2out8,,,,BS,BL
149.093,A3709,yes,13,22,278627,5359903,32,2018-07-21,15:59:00,155900,PM,,calm,clear,warm,1out8,,,,BS,BL
149.093,A3709,yes,1,22,279213,5359445,NA,2018-07-22,11:00:00,110000,AM,,Calm,Clear,Warm,8out8,Not heard,Late Morning,Morning,KG,BL
149.093,A3709,yes,1,22,279213,5359445,NA,2018-07-23,14:01:00,140100,PM,,strong ,clear,warm,6out8,Not heard,,,KG,BL
149.093,A3709,yes,1,22,279213,5359445,NA,2018-07-24,17:10:00,171000,PM,,mild,clear,warm,8out8,Not heard,,,KG,BL
149.093,A3709,yes,11,22,278952,5359714,331,2018-07-26,19:37:00,193700,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.093,A3709,yes,12,22,278636,5359904,0,2018-07-26,20:45:00,204500,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.093,A3709,yes,13,22,278520,5359954,18,2018-07-26,20:53:00,205300,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.093,A3709,yes,11,22,278952,5359714,340,2018-07-27,13:54:00,135400,PM,,strong,clear,mild,8out8,,,early afternoon,BS,BL
149.093,A3709,yes,12,22,278831,5359757,47,2018-07-27,14:06:00,140600,PM,,strong,clear,mild,8out8,,,early afternoon,BS,BL
149.093,A3709,yes,13,22,278889,5359735,27,2018-07-27,14:14:00,141400,PM,,strong,clear,mild,8out8,,,early afternoon,BS,BL
149.093,A3709,yes,5,22,278831,5359757,340,2018-07-29,19:41:00,194100,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.093,A3709,yes,6,22,278751,5359790,9,2018-07-29,19:49:00,194900,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.093,A3709,yes,7,22,278630,5359905,50,2018-07-29,19:50:00,195000,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.093,A3709,yes,4,22,278952,5359714,0,2018-08-02,18:33:00,183300,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.093,A3709,yes,5,22,278831,5359757,34,2018-08-02,18:44:00,184400,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.093,A3709,yes,6,22,278751,5359790,57,2018-08-02,18:48:00,184800,PM,,mild ,clear,warm,6out8,,,late evening,KG,BL
149.093,A3709,yes,4,22,278952,5359714,34,2018-08-03,09:50:00,95000,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.093,A3709,yes,5,22,278831,5359757,43,2018-08-03,10:07:00,100700,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.093,A3709,yes,7,22,278627,5359902,68,2018-08-03,10:18:00,101800,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.093,A3709,yes,8,22,278518,5359953,78,2018-08-03,10:24:00,102400,AM,,mild ,clear,warm,4out8,,early morning ,,KG/BS,BL
149.142,A1694,Yes,1,21,712395,5367782,146,2018-06-20,11:51:47,115147,AM,1,Calm,Clear,Warm,3out8,,LateMorning,Morning,BS,DP
149.142,A1694,Yes,2,21,712160,5368028,NA,2018-06-20,12:08:09,120809,PM,,Calm,Clear,Warm,3out8,No signal,EarlyAfternoon,Afternoon,MR,DP
149.142,A1694,Yes,3,21,712628,5368046,204,2018-06-20,12:24:14,122414,PM,3,Calm,Clear,Warm,3out8,,EarlyAfternoon,Afternoon,BS,DP
149.142,A1694,Yes,4,21,712258,5367786,130,2018-06-20,12:37:54,123754,PM,3,Calm,Clear,Warm,5out8,,EarlyAfternoon,Afternoon,MR,DP
149.142,A1694,Yes,1,21,712684,5367641,327,2018-06-22,17:04:28,170428,PM,1,Mild,Clear,Mild,2out8,,EarlyEvening,Evening,BS,DP
149.142,A1694,Yes,2,21,712177,5367989,24,2018-06-22,17:23:32,172332,PM,2,Mild,Clear,Mild,5out8,,EarlyEvening,Evening,MR,DP
149.142,A1694,Yes,1,21,712684,5367641,273,2018-06-22,17:32:13,173213,PM,1,Calm,Clear,Mild,3out8,Ignore,EarlyEvening,Evening,BS,DP
149.142,A1694,Yes,3,21,712714,5368110,273,2018-06-22,17:36:03,173603,PM,3,Calm,Clear,Mild,3out8,,EarlyEvening,Evening,BS,DP
149.142,A1694,Yes,5,21,712575,5367987,280,2018-06-22,17:53:12,175312,PM,5,Calm,Clear,Mild,2out8,,EarlyEvening,Evening,BS,DP
149.142,A1694,Yes,4,21,268469,5368571,NA,2018-06-22,17:55:23,175523,PM,,Calm,Clear,Mild,5out8,Not heard,EarlyEvening,Evening,MR,DP
149.142,A1694,Yes,5,21,712575,5367987,280,2018-06-22,17:55:33,175533,PM,5,Calm,Clear,Mild,2out8,,EarlyEvening,Evening,BS,DP
149.142,A1694,Yes,6,21,268372,5369053,141,2018-06-22,17:56:25,175625,PM,,Calm,Clear,Mild,6out8,,EarlyEvening,Evening,MR,DP
149.142,A1694,Yes,8,21,712601,5368331,250,2018-06-22,18:23:35,182335,PM,6,Calm,Light,Mild,8out8,,LateEvening,Evening,MR,DP
149.142,A1694,Yes,1,21,712587,5367658,30,2018-06-23,19:03:04,190304,PM,1,Mild,Clear,Mild,1out8,,LateEvening,Evening,BS,DP
149.142,A1694,Yes,3,21,712528,5367934,134,2018-06-23,19:23:45,192345,PM,3,Strong,Clear,Mild,6out8,,LateEvening,Evening,BS,DP
149.142,A1694,Yes,2,21,712698,5368227,164,2018-06-23,19:30:55,193055,PM,2,Mild,Clear,Mild,1out8,Tilted antenna,LateEvening,Evening,MR,DP
149.142,A1694,Yes,2,21,712698,5368227,182,2018-06-23,19:41:23,194123,PM,2,,,,,V weak,LateEvening,Evening,MR,DP
149.142,A1694,Yes,4,21,712629,5368175,168,2018-06-23,19:48:32,194832,PM,4,Mild,Clear,Mild,1out8,,LateEvening,Evening,MR,DP
149.142,A1694,Yes,5,21,712396,5367784,82,2018-06-23,19:50:57,195057,PM,5,Mild,Clear,Mild,6out8,,LateEvening,Evening,BS,DP
149.142,A1694,Yes,1,21,712678,5367637,308,2018-06-30,16:00:00,160000,PM,,Calm,Clear,Mild,4out8,,Late Afternoon,Afternoon,KG,DP
149.142,A1694,Yes,2,21,712637,5367650,346,2018-06-30,16:00:00,160000,PM,,Calm,Clear,Mild,4out8,"messed up coordinate, down highway",Late Afternoon,Afternoon,JBF,DP
149.142,A1694,Yes,3,21,268638,5368488,284,2018-06-30,16:00:00,160000,PM,,Calm,Clear,Mild,4out8,,Late Afternoon,Afternoon,BS,DP
149.142,A1694,Yes,1,21,712678,5367637,324,2018-07-01,10:13:00,101300,AM,,Mild,Medium,Mild,8out8,,Late Morning,Morning,KG,DP
149.142,A1694,Yes,2,21,712600,5367546,336,2018-07-01,10:30:00,103000,AM,,Mild,Medium,Mild,8out8,,Late Morning,Morning,KG,DP
149.142,A1694,Yes,3,21,712179,5367995,30,2018-07-01,10:45:00,104500,AM,,Mild,Medium,Mild,8out8,,Late Morning,Morning,KG,DP
149.142,A1694,yes,2,21,712451,5367411,331,2018-07-02,14:25:00,142500,PM,,Calm,Clear,Warm,2out8,,Early Afternoon,Afternoon,KG,DP
149.142,A1694,yes,1,21,712678,5367637,288,2018-07-02,16:05:00,160500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,DP
149.142,A1694,yes,3,22,712270,5367849,168,2018-07-02,16:20:00,162000,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,DP
149.142,A1694,yes,1,21,712678,5367637,278,2018-07-03,16:25:00,162500,PM,,Calm,Clear,Warm,1out8,,Late Afternoon,Afternoon,KG,DP
149.142,A1694,yes ,2,21,712355,5367804,130,2018-07-03,16:35:00,163500,PM,,Calm,Clear,Warm,1out8,,Early Evening,Evening,KG,DP
149.142,A1694,yes ,3,21,712478,5367459,342,2018-07-03,16:40:00,164000,PM,,Calm,Clear,Warm,1out8,,Early Evening,Evening,JBF,DP
149.142,A1694,Yes,1,21,712678,5367637,328,2018-07-04,12:16:00,121600,PM,,Calm,Clear,Warm,5out8,,Early Afternoon,Afternoon,KG,DP
149.142,A1694,yes,11,21,712190,5367980,79,2018-07-04,12:22:00,122200,PM,,Calm,Clear,Warm,5out8,,Early Afternoon,Afternoon,BS,DP
149.142,A1694,Yes,1,21,712678,5367637,34,2018-07-04,12:29:00,122900,PM,,Calm,Clear,Warm,5out8,,Early Afternoon,Afternoon,KG,DP
149.142,A1694,yes,1,21,712551,5367495,312,2018-07-05,08:11:00,81100,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,DP
149.142,A1694,yes,2,21,712468,5367734,280,2018-07-05,08:21:00,82100,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,DP
149.142,A1694,yes,3,21,712347,5367808,174,2018-07-05,08:24:00,82400,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,DP
149.142,A1694,yes,1,21,712678,5367637,356,2018-07-07,19:29:00,192900,PM,,Calm,Clear,Mild,8out8,,Late Evening,Evening,KG,DP
149.142,A1694,yes,11,21,712430,5367762,18,2018-07-07,19:35:00,193500,PM,,Calm,Clear,Mild,4out8,,Late Evening,Evening,BS,DP
149.142,A1694,yes,12,21,712175,5367990,58,2018-07-07,19:51:00,195100,PM,,Calm,Clear,Mild,4out8,,Late Evening,Evening,BS,DP
149.142,A1694,yes,1,21,712678,5367637,346,2018-07-08,21:14:00,211400,PM,,Calm,Clear,Mild,8out8,Ipad died ,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,2,21,712519,5367696,46,2018-07-08,21:20:00,212000,PM,,Calm,Clear,Mild,8out8,Ipad died ,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,3,21,712443,5367756,52,2018-07-08,21:25:00,212500,PM,,Calm,Clear,Mild,8out8,Ipad died ,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,4,21,712591,5367659,8,2018-07-08,21:31:00,213100,PM,,Calm,Clear,Mild,8out8,Ipad died ,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,1,21,712678,5367637,312,2018-07-09,20:25:00,202500,PM,,Strong,Clear,Mild,2out8,,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,2,21,712463,5367735,30,2018-07-09,20:31:00,203100,PM,,Strong,Clear,Mild,2out8,,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,3,21,712353,5367805,75,2018-07-09,20:40:00,204000,PM,,Strong,Clear,Mild,2out8,,Late Evening,Evening,KG/BS,DP
149.142,A1694,yes,2,21,712455,5367744,8,2018-07-10,16:54:00,165400,PM,,Mild,Clear,Warm,4out8,,Early Evening,Evening,KG,DP
149.142,A1694,yes,11,21,712264,5367863,102,2018-07-10,16:55:00,165500,PM,,Mild,Clear,Warm,4out8,,Early Evening,Evening,BS,DP
149.142,A1694,yes,12,21,712535,5367681,350,2018-07-10,17:05:00,170500,PM,,Mild,Clear,Warm,4out8,,Early Evening,Evening,BS,DP
149.142,A1694,yes,3,21,712591,5367664,318,2018-07-10,17:08:00,170800,PM,,Mild,Clear,Warm,4out8,,Early Evening,Evening,KG,DP
149.142,A1694,yes,1,21,712678,5367637,4,2018-07-11,18:37:00,183700,PM,,Mild,Clear,Warm,3out8,,Late Evening,Evening,KG,DP
149.142,A1694,yes,2,21,712516,5367694,22,2018-07-11,18:49:00,184900,PM,,Mild,Clear,Warm,3out8,,Late Evening,Evening,KG,DP
149.142,A1694,yes,3,21,712394,5367786,46,2018-07-11,18:54:00,185400,PM,,Mild,Clear,Warm,3out8,,Late Evening,Evening,KG,DP
149.142,A1694,yes,1,21,712678,5367637,359,2018-07-14,13:30:00,133000,PM,,Mild,Clear,Mild,7out8,,Early Afternoon,Afternoon,BS,DP
149.142,A1694,yes,2,21,712459,5367744,37,2018-07-14,13:42:00,134200,PM,,Mild,Clear,Mild,7out8,,Early Afternoon,Afternoon,BS,DP
149.142,A1694,yes,3,21,712331,5367822,64,2018-07-14,13:48:00,134800,PM,,Mild,Clear,Mild,7out8,,Early Afternoon,Afternoon,BS,DP
149.142,A1694,yes,1,21,712678,5367637,273,2018-07-15,07:23:00,72300,AM,,Mild,Heavy,Warm,8out8,,Early Morning,Morning,KG/BS,DP
149.142,A1694,yes,2,21,712556,5367496,333,2018-07-15,07:29:00,72900,AM,,Mild,Heavy,Warm,8out8,,Early Morning,Morning,KG/BS,DP
149.142,A1694,yes,3,21,712278,5367849,131,2018-07-15,07:42:00,74200,AM,,Mild,Heavy,Warm,8out8,,Early Morning,Morning,KG/BS,DP
149.142,A1694,yes,11,21,712670,5367637,302,2018-07-21,17:43:00,174300,PM,,calm,clear,warm,2out8,,,,BS,DP
149.142,A1694,yes,1,21,712670,5367637,302,2018-07-21,17:44:00,174400,PM,,calm,clear,warm,5out8,,,,KG,DP
149.142,A1694,yes,1,21,712678,5367637,302,2018-07-21,17:44:00,174400,PM,,Calm,Clear,Warm,5out8,,Early Evening,Evening,KG,DP
149.142,A1694,yes,2,21,712556,5367493,0,2018-07-21,17:48:00,174800,PM,,Calm,Clear,Warm,5out8,,Early Evening,Evening,KG,DP
149.142,A1694,yes,2,21,712556,5367493,0,2018-07-21,17:48:00,174800,PM,,calm,clear,warm,5out8,,,,KG,DP
149.142,A1694,yes,12,21,712892,5367777,264,2018-07-21,17:57:00,175700,PM,,calm,clear,warm,2out8,,,,BS,DP
149.142,A1694,yes,1,21,712678,5367637,249,2018-07-22,13:27:00,132700,PM,,Calm,Clear,Warm,8out8,,Early Afternoon,Afternoon,KG,DP
149.142,A1694,yes,11,21,712670,5367637,249,2018-07-22,13:27:00,132700,PM,,calm,clear,warm,8out8,,,,KG,DP
149.142,A1694,yes,11,21,712511,5367692,204,2018-07-22,13:34:00,133400,PM,,calm,clear,warm,5out8,,,,BS,DP
149.142,A1694,yes,12,21,712572,5367659,226,2018-07-22,13:36:00,133600,PM,,calm,clear,warm,5out8,,,,BS,DP
149.142,A1694,yes,1,21,712490,5367844,283,2018-07-23,11:45:00,114500,AM,,mild,clear,warm,6out8,,,,KG,DP
149.142,A1694,yes,2,21,712311,5367838,310,2018-07-23,12:19:00,121900,PM,,mild,clear,warm,6out8,,,,KG,DP
149.142,A1694,yes,3,21,712273,5367769,348,2018-07-23,12:30:00,123000,PM,,mild,clear,warm,6out8,,,,KG,DP
149.142,A1694,yes,1,21,712670,5367637,334,2018-07-24,19:39:00,193900,PM,,mild,clear,warm,8out8,,,,KG,DP
149.142,A1694,yes,2,21,712472,5367731,100,2018-07-24,19:49:00,194900,PM,,mild,clear,warm,8out8,,,,KG,DP
149.142,A1694,yes,3,21,712552,5367667,50,2018-07-24,19:52:00,195200,PM,,mild,clear,warm,8out8,,,,KG,DP
149.142,A1694,yes,1,21,712670,5367637,352,2018-07-25,10:22:00,102200,AM,,mild,clear,warm,5out8,,,,KG/BS,DP
149.142,A1694,yes,2,21,712160,5368013,116,2018-07-25,10:42:00,104200,AM,,mild,clear,warm,5out8,,,,KG/BS,DP
149.142,A1694,yes,3,21,712457,5367738,82,2018-07-25,10:53:00,105300,AM,,mild,clear,warm,5out8,,,,KG/BS,DP
149.142,A1694,yes,1,21,712678,5367637,322,2018-07-28,12:17:00,121700,PM,,calm,clear,warm,8out8,,,late morning ,KG,DP
149.142,A1694,yes,2,21,712545,5367662,0,2018-07-28,12:21:00,122100,PM,,calm,clear,warm,8out8,,,late morning ,KG,DP
149.142,A1694,yes,3,21,712406,5367781,100,2018-07-28,12:26:00,122600,PM,,calm,clear,warm,8out8,,,late morning ,KG,DP
149.142,A1694,yes,11,21,712678,5367637,334,2018-07-29,21:26:00,212600,PM,,calm ,clear,warm,5out8,,,late evening,KG/BS,DP
149.142,A1694,yes,12,21,712536,5367680,348,2018-07-29,21:27:00,212700,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,DP
149.142,A1694,yes,13,21,712311,5367837,38,2018-07-29,21:38:00,213800,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,DP
149.142,A1694,yes,1,21,712678,5367637,289,2018-07-30,11:17:00,111700,AM,,calm,clear,warm,4out8,,,late morning ,KG/BS,DP
149.142,A1694,yes,2,21,712403,5367783,150,2018-07-30,11:27:00,112700,AM,,calm,clear,warm,4out8,,,late morning ,KG/BS,DP
149.142,A1694,yes,3,21,712503,5367751,267,2018-07-30,11:35:00,113500,AM,,calm,clear,warm,4out8,,,late morning ,KG/BS,DP
149.142,A1694,yes,4,21,712817,5367704,278,2018-07-30,11:45:00,114500,AM,,calm,clear,warm,4out8,,,late morning ,KG/BS,DP
149.142,A1694,yes,1,21,712678,5367637,297,2018-08-01,18:39:00,183900,PM,,none,clear,warm,6out8,,,late evening,KG/BS,DP
149.142,A1694,yes,2,21,712556,5367496,338,2018-08-01,18:46:00,184600,PM,,none,clear,warm,6out8,,,late evening,KG/BS,DP
149.142,A1694,yes,3,21,712817,5367701,270,2018-08-01,18:48:00,184800,PM,,none,clear,warm,6out8,,,late evening,KG/BS,DP
149.142,A1694,yes,1,21,712678,5367637,331,2018-08-02,20:10:00,201000,PM,,mild ,clear,warm,7out8,,,late evening,KG,DP
149.142,A1694,yes,2,21,712543,5367673,340,2018-08-02,20:10:00,201000,PM,,mild ,clear,warm,7out8,,,late evening,KG,DP
149.142,A1694,yes,3,21,712249,5367876,11,2018-08-02,20:23:00,202300,PM,,mild ,clear,warm,7out8,,,late evening,KG,DP
149.142,A1694,yes,1,21,712678,5367637,289,2018-08-03,11:50:00,115000,AM,,mild ,clear,warm,8out8,,,late morning ,KG/BS,DP
149.142,A1694,yes,2,21,712434,5367758,205,2018-08-03,11:53:00,115300,AM,,mild ,clear,warm,8out8,,late morning ,,KG/BS,DP
149.142,A1694,yes,3,21,712356,5367803,142,2018-08-03,12:00:00,120000,PM,,mild ,clear,warm,8out8,,late morning ,,KG/BS,DP
149.173,A3716,Yes,2,22,278947,5359716,NA,2018-06-21,08:16:43,81643,AM,,Calm,Clear,Cool,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.173,A3716,Yes,4,22,278745,5359795,NA,2018-06-21,09:24:34,92434,AM,,Calm,Clear,Mild,8out8,Not heard,EarlyMorning,Morning,MR,BL
